name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,minutes,own_goals,penalties_saved,red_cards,saves,penalties_missed,selected,threat,total_points,value
Martin Ødegaard,MID,Arsenal,6.064864864864865,0.21621621621621623,0.8108108108108109,21.54054054054054,0.32432432432432434,29.740540540540543,7.0,0.12648135135135136,0.30144621621621626,0.18199189189189188,0.742927027027027,1.027027027027027,0.40540540540540543,82.64864864864865,0.0,0.0,0.0,0.0,0.0,2703651.4054054054,24.864864864864863,5.648648648648648,66.62162162162163
Mateo Kovacic,MID,Chelsea,1.627027027027027,0.05405405405405406,0.05405405405405406,7.702702702702703,0.10810810810810811,9.832432432432432,132.0,0.03478729729729729,0.040800810810810814,0.041148648648648645,0.4038324324324324,0.6756756756756757,0.02702702702702703,45.37837837837838,0.0,0.0,0.0,0.0,0.0,38561.56756756757,3.081081081081081,1.4054054054054055,49.054054054054056
Mateus Cardoso Lemos Martins,MID,Leicester,1.7058823529411764,0.0,0.058823529411764705,5.294117647058823,0.0,5.805882352941176,715.0,0.015294117647058824,0.11705882352941177,0.10176470588235294,0.7776470588235294,0.8823529411764706,0.058823529411764705,43.05882352941177,0.0,0.0,0.0,0.0,0.0,10585.588235294117,6.411764705882353,1.588235294117647,52.588235294117645
Matheus Luiz Nunes,MID,Wolves,2.1599999999999997,0.02857142857142857,0.14285714285714285,9.571428571428571,0.3142857142857143,11.571428571428571,589.0,0.020632285714285714,0.05667228571428572,0.03632571428571429,0.8211542857142857,1.0,0.02857142857142857,69.2,0.0,0.0,0.02857142857142857,0.0,0.0,18610.571428571428,8.857142857142858,2.257142857142857,48.628571428571426
Matheus Santos Carneiro Da Cunha,FWD,Wolves,1.8,0.0,0.3,6.1,0.25,4.755,682.0,0.008753,0.091078,0.08582500000000001,0.8376950000000001,0.6,0.1,48.05,0.0,0.0,0.0,0.0,0.0,20086.8,10.85,1.95,54.15
Mathias Jensen,MID,Brentford,3.9108108108108106,0.1891891891891892,0.2972972972972973,13.45945945945946,0.2702702702702703,21.294594594594592,88.0,0.08244810810810811,0.12006432432432432,0.05085945945945946,0.6728621621621622,1.0810810810810811,0.13513513513513514,75.8108108108108,0.0,0.0,0.0,0.0,0.0,218927.64864864864,5.621621621621622,3.5675675675675675,48.83783783783784
Max Kilman,DEF,Wolves,2.9351351351351354,0.02702702702702703,0.32432432432432434,16.594594594594593,0.2972972972972973,1.8081081081081083,484.0,0.009938378378378378,0.027708648648648648,0.019932432432432434,0.9950648648648649,1.4054054054054055,0.0,87.56756756756756,0.0,0.0,0.0,0.0,0.0,289214.8108108108,2.864864864864865,2.945945945945946,44.21621621621622
Maximilian Wöber,DEF,Leeds,1.5,0.0,0.1,9.65,0.1,3.29,691.0,0.0167155,0.0454055,0.02869,1.096,1.05,0.0,60.25,0.0,0.0,0.0,0.0,0.0,5106.75,2.7,1.3,44.6
Michael Olise,MID,Crystal Palace,3.618918918918919,0.2702702702702703,0.3783783783783784,13.297297297297296,0.21621621621621623,27.42162162162162,171.0,0.12372756756756756,0.1663545945945946,0.052627027027027026,0.7759054054054054,1.0,0.05405405405405406,71.72972972972973,0.0,0.0,0.0,0.0,0.0,78627.08108108108,12.486486486486486,3.4054054054054053,54.21621621621622
Michail Antonio,FWD,West Ham,2.1216216216216215,0.08108108108108109,0.10810810810810811,5.945945945945946,0.13513513513513514,5.613513513513513,458.0,0.01030216216216216,0.12106162162162162,0.12184054054054054,0.5615378378378378,0.7297297297297297,0.13513513513513514,47.5945945945946,0.0,0.0,0.0,0.0,0.0,194877.8108108108,15.108108108108109,2.2162162162162162,70.78378378378379
Miguel Almirón Rejala,MID,Newcastle,3.7162162162162162,0.10810810810810811,0.40540540540540543,13.675675675675675,0.40540540540540543,10.71891891891892,369.0,0.04873432432432433,0.12243972972972972,0.07343513513513514,0.35864324324324326,0.5675675675675675,0.2972972972972973,64.78378378378379,0.0,0.0,0.0,0.0,0.0,1934074.1081081082,22.783783783783782,4.216216216216216,54.08108108108108
Mohamed Elyounoussi,MID,Southampton,1.1405405405405407,0.02702702702702703,0.0,5.8108108108108105,0.05405405405405406,7.651351351351352,406.0,0.017033243243243245,0.04283054054054054,0.025527027027027027,0.6312,1.162162162162162,0.02702702702702703,56.729729729729726,0.0,0.0,0.0,0.0,0.0,6779.891891891892,10.486486486486486,1.6216216216216217,52.21621621621622
Mohamed Salah,MID,Liverpool,7.24054054054054,0.32432432432432434,0.6216216216216216,17.37837837837838,0.35135135135135137,23.51081081081081,283.0,0.11924594594594594,0.48128648648648653,0.3690675675675676,0.7602837837837838,1.1081081081081081,0.5135135135135135,86.48648648648648,0.0,0.0,0.0,0.0,0.05405405405405406,3753905.4324324327,43.78378378378378,6.324324324324325,128.51351351351352
Moisés Caicedo Corozo,MID,Brighton,2.17027027027027,0.02702702702702703,0.0,13.405405405405405,0.2702702702702703,17.81081081081081,120.0,0.04219648648648648,0.04792621621621621,0.023297297297297296,0.8079513513513514,1.2702702702702702,0.02702702702702703,83.5945945945946,0.0,0.0,0.0,0.0,0.0,33959.43243243243,5.621621621621622,2.135135135135135,50.0
Morgan Gibbs-White,MID,Wolves,2.5405405405405403,0.2972972972972973,0.2972972972972973,12.621621621621621,0.21621621621621623,25.435135135135134,493.0,0.10654972972972973,0.21280648648648648,0.11814864864864866,1.0097864864864865,1.6216216216216217,0.13513513513513514,82.78378378378379,0.0,0.0,0.0,0.0,0.0,47294.94594594595,16.864864864864863,3.810810810810811,55.0
Mykhailo Mudryk,MID,Chelsea,1.6055555555555554,0.1111111111111111,0.0,4.055555555555555,0.0,8.133333333333333,699.0,0.07003722222222222,0.13232055555555555,0.10117222222222222,0.6042111111111111,0.5555555555555556,0.0,36.111111111111114,0.0,0.0,0.0,0.0,0.0,163694.88888888888,7.777777777777778,1.3888888888888888,66.22222222222223
Nathan Aké,DEF,Man City,3.1675675675675676,0.0,0.1891891891891892,10.567567567567568,0.21621621621621623,4.367567567567567,308.0,0.026051621621621623,0.0645191891891892,0.039008108108108105,0.28052162162162164,0.40540540540540543,0.02702702702702703,48.891891891891895,0.0,0.0,0.0,0.0,0.0,260786.86486486485,4.054054054054054,2.27027027027027,50.21621621621622
Nathaniel Clyne,DEF,Crystal Palace,1.3918918918918919,0.0,0.0,6.648648648648648,0.08108108108108109,3.3756756756756756,157.0,0.013809189189189192,0.013809189189189192,0.0,0.47637837837837843,0.6216216216216216,0.0,44.270270270270274,0.0,0.0,0.0,0.0,0.0,16104.54054054054,0.21621621621621623,1.1891891891891893,45.0
Nayef Aguerd,DEF,West Ham,1.5810810810810811,0.0,0.13513513513513514,8.18918918918919,0.13513513513513514,1.8243243243243243,472.0,0.006266216216216217,0.059547297297297304,0.058956756756756754,0.7290675675675675,0.7027027027027027,0.05405405405405406,40.648648648648646,0.0,0.0,0.0,0.0,0.0,18970.18918918919,3.054054054054054,1.5405405405405406,48.21621621621622
Nick Pope,GK,Newcastle,4.035135135135135,0.0,0.3783783783783784,18.324324324324323,0.3783783783783784,0.5405405405405406,376.0,9.810810810810812e-05,9.810810810810812e-05,0.0,0.6800783783783784,0.8648648648648649,0.0,88.13513513513513,0.0,0.05405405405405406,0.02702702702702703,2.3513513513513513,0.0,2068594.7027027027,0.0,4.243243243243243,53.08108108108108
Noni Madueke,MID,Chelsea,1.488235294117647,0.0,0.058823529411764705,5.0,0.0,7.758823529411765,708.0,0.034705882352941184,0.07470588235294118,0.045294117647058825,0.6711764705882353,0.7058823529411765,0.058823529411764705,32.470588235294116,0.0,0.0,0.0,0.0,0.0,7485.470588235294,10.705882352941176,1.3529411764705883,54.64705882352941
Norberto Murara Neto,GK,Bournemouth,2.2,0.0,0.25,14.166666666666666,0.16666666666666666,0.0,574.0,0.0006302777777777778,0.0006302777777777778,0.0,0.9297277777777777,1.0833333333333333,0.0,66.25,0.0,0.0,0.0,2.7777777777777777,0.0,34870.72222222222,0.0,2.5833333333333335,45.0
Nélson Cabral Semedo,DEF,Wolves,2.0216216216216214,0.02702702702702703,0.13513513513513514,11.054054054054054,0.21621621621621623,6.121621621621622,482.0,0.017758108108108107,0.029093243243243246,0.011335135135135135,0.9629243243243243,1.027027027027027,0.0,68.72972972972973,0.0,0.0,0.02702702702702703,0.0,0.0,49896.43243243243,2.135135135135135,2.027027027027027,50.0
Oleksandr Zinchenko,DEF,Arsenal,2.935135135135135,0.05405405405405406,0.21621621621621623,13.513513513513514,0.2702702702702703,10.478378378378379,313.0,0.04865459459459459,0.07893837837837837,0.03244594594594595,0.5849945945945946,0.7567567567567568,0.02702702702702703,57.351351351351354,0.0,0.0,0.0,0.0,0.0,1329968.2432432433,5.135135135135135,2.675675675675676,51.0
Oliver Skipp,MID,Spurs,1.1162162162162161,0.0,0.02702702702702703,4.945945945945946,0.10810810810810811,3.8756756756756756,441.0,0.008342702702702704,0.01374810810810811,0.006216216216216217,0.5282945945945946,0.7297297297297297,0.02702702702702703,37.810810810810814,0.0,0.0,0.0,0.0,0.0,12617.945945945947,1.4054054054054055,1.1081081081081081,43.486486486486484
Ollie Watkins,FWD,Aston Villa,5.1,0.21621621621621623,0.5945945945945946,13.945945945945946,0.35135135135135137,11.04054054054054,40.0,0.028102702702702705,0.28666216216216217,0.2918027027027027,0.7187729729729729,1.054054054054054,0.3783783783783784,82.13513513513513,0.0,0.0,0.0,0.0,0.02702702702702703,860891.2972972973,34.270270270270274,4.486486486486487,73.16216216216216
Orel Mangala,MID,Nott'm Forest,0.9378378378378379,0.02702702702702703,0.0,4.864864864864865,0.13513513513513514,1.664864864864865,536.0,0.018284324324324325,0.02325189189189189,0.010372972972972974,0.6254324324324324,0.6216216216216216,0.02702702702702703,39.78378378378378,0.0,0.0,0.0,0.0,0.0,2610.108108108108,2.027027027027027,1.2972972972972974,49.13513513513514
Pablo Sarabia,MID,Wolves,1.6833333333333333,0.0,0.16666666666666666,3.1666666666666665,0.16666666666666666,10.261111111111111,704.0,0.049203333333333335,0.21160333333333334,0.1662888888888889,0.7425666666666666,0.5,0.05555555555555555,42.44444444444444,0.0,0.0,0.0,0.0,0.0,15343.888888888889,8.722222222222221,1.5,53.111111111111114
Pascal Groß,MID,Brighton,4.35945945945946,0.1891891891891892,0.35135135135135137,19.56756756756757,0.2972972972972973,32.71351351351352,104.0,0.17001675675675676,0.19668702702702703,0.06721081081081082,0.8465837837837837,1.3243243243243243,0.24324324324324326,85.13513513513513,0.02702702702702703,0.0,0.0,0.0,0.0,1290415.2972972973,15.45945945945946,4.162162162162162,55.62162162162162
Pascal Struijk,DEF,Leeds,2.172972972972973,0.05405405405405406,0.10810810810810811,11.54054054054054,0.10810810810810811,5.8432432432432435,235.0,0.005519189189189189,0.016000270270270272,0.010751351351351352,0.6325675675675676,1.3513513513513513,0.05405405405405406,57.83783783783784,0.0,0.0,0.0,0.0,0.0,77170.13513513513,6.837837837837838,1.8108108108108107,45.0
Patrick Bamford,FWD,Leeds,1.935135135135135,0.13513513513513514,0.08108108108108109,4.243243243243243,0.02702702702702703,4.6378378378378375,227.0,0.018477297297297298,0.11813945945945944,0.11885135135135134,0.5397648648648649,0.8378378378378378,0.10810810810810811,40.810810810810814,0.0,0.0,0.0,0.0,0.05405405405405406,58296.43243243243,15.891891891891891,1.8918918918918919,72.05405405405405
Pedro Porro,DEF,Spurs,2.23125,0.125,0.1875,13.25,0.125,22.31875,733.0,0.12875,0.221875,0.099375,1.1199999999999999,1.5625,0.125,65.125,0.0,0.0,0.0,0.0,0.0,69124.1875,7.9375,2.875,48.4375
Pervis Estupiñán,DEF,Brighton,4.171428571428572,0.2,0.42857142857142855,16.82857142857143,0.2857142857142857,21.434285714285714,586.0,0.0679937142857143,0.10043085714285716,0.04758,0.9302542857142857,1.2285714285714286,0.02857142857142857,75.11428571428571,0.0,0.0,0.0,0.0,0.0,763984.6857142857,8.085714285714285,3.6285714285714286,46.57142857142857
Philip Billing,MID,Bournemouth,2.7270270270270274,0.05405405405405406,0.3783783783783784,12.432432432432432,0.24324324324324326,10.116216216216216,70.0,0.04799135135135135,0.13069135135135135,0.10053783783783783,0.8545162162162162,1.4324324324324325,0.1891891891891892,72.32432432432432,0.0,0.0,0.0,0.0,0.0,91196.05405405405,11.513513513513514,3.3513513513513513,52.37837837837838
Pierre-Emile Højbjerg,MID,Spurs,3.84054054054054,0.13513513513513514,0.2702702702702703,17.0,0.2702702702702703,13.07837837837838,433.0,0.048657837837837836,0.07636594594594595,0.02905945945945946,0.8370648648648649,1.5405405405405406,0.10810810810810811,84.62162162162163,0.0,0.0,0.0,0.0,0.0,253291.2162162162,6.108108108108108,3.2432432432432434,54.7027027027027
Raphaël Varane,DEF,Man Utd,2.1378378378378375,0.0,0.05405405405405406,10.594594594594595,0.2702702702702703,2.0,329.0,0.011269999999999999,0.030188918918918915,0.019459459459459462,0.49426756756756757,0.5945945945945946,0.0,51.67567567567568,0.02702702702702703,0.0,0.0,0.0,0.0,294234.0540540541,3.3513513513513513,2.081081081081081,48.108108108108105
Remo Freuler,MID,Nott'm Forest,1.2342857142857144,0.0,0.0,7.628571428571429,0.17142857142857143,4.991428571428571,582.0,0.016116571428571428,0.016799428571428573,0.008111428571428573,0.7950428571428572,1.3428571428571427,0.0,61.628571428571426,0.0,0.0,0.0,0.0,0.0,2292.0857142857144,1.542857142857143,1.542857142857143,49.285714285714285
Renan Augusto Lodi dos Santos,DEF,Nott'm Forest,0.9575757575757576,0.06060606060606061,0.09090909090909091,10.848484848484848,0.15151515151515152,6.309090909090909,602.0,0.03558696969696969,0.04998393939393939,0.017730303030303034,0.9934545454545454,1.4545454545454546,0.0,65.63636363636364,0.0,0.0,0.0,0.0,0.0,19286.060606060608,2.9393939393939394,1.6666666666666667,43.42424242424242
Rico Henry,DEF,Brentford,2.9972972972972975,0.08108108108108109,0.08108108108108109,13.0,0.2702702702702703,10.86216216216216,85.0,0.05559864864864865,0.08857162162162163,0.033783783783783786,0.7806810810810811,1.2432432432432432,0.0,85.13513513513513,0.0,0.0,0.0,0.0,0.0,224028.0810810811,5.324324324324325,2.8378378378378377,45.108108108108105
Riyad Mahrez,MID,Man City,5.9324324324324325,0.32432432432432434,0.2972972972972973,12.486486486486486,0.16216216216216217,20.9027027027027,303.0,0.12009864864864865,0.22300945945945946,0.11426216216216215,0.4148945945945946,0.5945945945945946,0.13513513513513514,49.270270270270274,0.0,0.0,0.0,0.0,0.0,558527.0540540541,14.054054054054054,3.3513513513513513,75.62162162162163
Robin Koch,DEF,Leeds,1.4054054054054055,0.0,0.05405405405405406,11.891891891891891,0.13513513513513514,1.9702702702702704,230.0,0.00686,0.03341135135135136,0.028713513513513512,1.139091891891892,1.8918918918918919,0.0,83.37837837837837,0.02702702702702703,0.0,0.0,0.0,0.0,17135.243243243243,5.4324324324324325,1.4864864864864864,45.0
Rodrigo Hernandez,MID,Man City,4.7918918918918925,0.16216216216216217,0.1891891891891892,16.37837837837838,0.2972972972972973,15.024324324324324,315.0,0.05937378378378378,0.15020081081081083,0.09461081081081081,0.46549729729729733,0.7027027027027027,0.05405405405405406,78.67567567567568,0.0,0.0,0.0,0.0,0.0,201457.72972972973,13.324324324324325,2.918918918918919,56.83783783783784
Romain Perraud,DEF,Southampton,1.4405405405405407,0.05405405405405406,0.13513513513513514,8.216216216216216,0.10810810810810811,6.797297297297297,417.0,0.022855675675675674,0.028004324324324325,0.009743243243243244,0.5294891891891892,0.9459459459459459,0.05405405405405406,49.4054054054054,0.02702702702702703,0.0,0.0,0.0,0.0,50540.18918918919,7.891891891891892,1.9189189189189189,42.86486486486486
Roméo Lavia,MID,Southampton,0.9594594594594594,0.02702702702702703,0.0,8.35135135135135,0.10810810810810811,5.8108108108108105,321.0,0.014445405405405407,0.018867027027027028,0.005772972972972973,0.9123243243243243,1.2972972972972974,0.02702702702702703,58.2972972972973,0.0,0.0,0.0,0.0,0.0,27445.18918918919,1.162162162162162,1.4864864864864864,45.0
Rúben Gato Alves Dias,DEF,Man City,3.34054054054054,0.0,0.02702702702702703,11.675675675675675,0.24324324324324326,2.2621621621621624,312.0,0.005945945945945946,0.025405405405405403,0.02027027027027027,0.27999999999999997,0.43243243243243246,0.0,53.972972972972975,0.0,0.0,0.0,0.0,0.0,842309.2972972973,3.3513513513513513,2.1621621621621623,59.432432432432435
Rúben da Silva Neves,MID,Wolves,2.789189189189189,0.05405405405405406,0.43243243243243246,14.972972972972974,0.2702702702702703,12.82972972972973,480.0,0.030870270270270273,0.10518378378378378,0.07755675675675676,0.9161459459459459,1.2432432432432432,0.16216216216216217,80.4054054054054,0.0,0.0,0.0,0.0,0.0,213590.5945945946,9.378378378378379,3.1621621621621623,54.108108108108105
Saïd Benrahma,MID,West Ham,2.9054054054054053,0.08108108108108109,0.13513513513513514,9.35135135135135,0.16216216216216217,16.59189189189189,464.0,0.06396621621621622,0.17694729729729727,0.13135945945945948,0.6277108108108108,0.8108108108108109,0.16216216216216217,54.0,0.0,0.0,0.0,0.0,0.0,113588.43243243243,17.64864864864865,2.810810810810811,56.16216216216216
Seamus Coleman,DEF,Everton,1.7756756756756757,0.0,0.13513513513513514,8.486486486486486,0.13513513513513514,2.937837837837838,178.0,0.01735945945945946,0.020924324324324325,0.0038351351351351352,0.6223135135135135,0.6756756756756757,0.02702702702702703,44.7027027027027,0.0,0.0,0.0,0.0,0.0,46749.67567567567,2.5675675675675675,1.7027027027027026,44.13513513513514
Sean Longstaff,MID,Newcastle,2.5837837837837836,0.13513513513513514,0.05405405405405406,9.378378378378379,0.35135135135135137,9.613513513513514,370.0,0.04240648648648648,0.09904162162162163,0.06771621621621622,0.45575405405405406,0.4864864864864865,0.02702702702702703,67.94594594594595,0.0,0.0,0.0,0.0,0.0,156843.9189189189,10.972972972972974,2.5135135135135136,43.62162162162162
Serge Aurier,DEF,Nott'm Forest,1.2903225806451613,0.0,0.25806451612903225,10.64516129032258,0.1935483870967742,5.293548387096774,628.0,0.020370322580645164,0.043528387096774195,0.02315806451612903,0.7734483870967742,0.967741935483871,0.03225806451612903,59.774193548387096,0.0,0.0,0.0,0.0,0.0,45623.967741935485,3.6129032258064515,2.193548387096774,44.45161290322581
Solly March,MID,Brighton,4.85945945945946,0.2702702702702703,0.43243243243243246,15.108108108108109,0.2702702702702703,26.002702702702702,107.0,0.12144135135135135,0.1877008108108108,0.11842162162162162,0.6400189189189188,1.0810810810810811,0.16216216216216217,73.48648648648648,0.0,0.0,0.0,0.0,0.0,570925.3513513514,25.7027027027027,3.972972972972973,51.027027027027025
Son Heung-min,MID,Spurs,4.3,0.13513513513513514,0.21621621621621623,12.18918918918919,0.24324324324324326,21.986486486486488,428.0,0.06953405405405406,0.23533675675675675,0.16688378378378377,0.7907810810810811,1.4594594594594594,0.2702702702702703,75.97297297297297,0.0,0.0,0.0,0.0,0.0,931667.7837837838,23.2972972972973,3.972972972972973,116.62162162162163
Sven Botman,DEF,Newcastle,3.2972972972972974,0.05405405405405406,0.1891891891891892,17.45945945945946,0.35135135135135137,3.2459459459459463,377.0,0.0049829729729729735,0.07029108108108109,0.06503783783783784,0.6498081081081081,0.7837837837837838,0.0,82.08108108108108,0.0,0.0,0.0,0.0,0.0,481442.6756756757,8.135135135135135,3.4054054054054053,44.648648648648646
Thiago Emiliano da Silva,DEF,Chelsea,2.5567567567567564,0.05405405405405406,0.21621621621621623,13.756756756756756,0.16216216216216217,2.327027027027027,128.0,0.018773243243243243,0.041940810810810816,0.023167567567567566,0.4527837837837838,0.8378378378378378,0.0,61.108108108108105,0.0,0.0,0.0,0.0,0.0,718533.3783783783,3.7027027027027026,2.108108108108108,54.2972972972973
Thilo Kehrer,DEF,West Ham,2.3314285714285714,0.08571428571428572,0.11428571428571428,9.971428571428572,0.14285714285714285,3.605714285714286,588.0,0.012155714285714285,0.013907142857142858,0.004037142857142856,0.56394,0.9142857142857143,0.0,61.114285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,25193.457142857143,2.3714285714285714,1.8857142857142857,44.17142857142857
Thomas Partey,MID,Arsenal,2.554054054054054,0.0,0.16216216216216217,12.243243243243244,0.2702702702702703,11.881081081081081,6.0,0.04328351351351352,0.08467810810810811,0.04166486486486487,0.6280189189189189,0.7567567567567568,0.08108108108108109,64.5945945945946,0.0,0.0,0.0,0.0,0.0,50013.75675675676,6.486486486486487,2.2432432432432434,47.78378378378378
Tim Ream,DEF,Fulham,3.2972972972972974,0.0,0.32432432432432434,15.135135135135135,0.21621621621621623,1.7378378378378379,201.0,0.004857027027027027,0.010121891891891893,0.005535135135135135,0.7577864864864865,1.1891891891891893,0.02702702702702703,78.32432432432432,0.0,0.0,0.0,0.0,0.0,147121.02702702704,1.1081081081081081,2.6486486486486487,45.32432432432432
Timothy Castagne,DEF,Leicester,2.6459459459459462,0.10810810810810811,0.2972972972972973,16.243243243243242,0.21621621621621623,10.197297297297297,258.0,0.023054054054054054,0.041964864864864865,0.021072972972972975,1.1206432432432432,1.6756756756756757,0.05405405405405406,85.54054054054055,0.0,0.0,0.0,0.0,0.0,600098.1081081082,7.8108108108108105,3.027027027027027,44.62162162162162
Tomas Soucek,MID,West Ham,2.6405405405405404,0.10810810810810811,0.16216216216216217,9.837837837837839,0.21621621621621623,6.218918918918919,468.0,0.014917027027027028,0.056119729729729735,0.041743243243243244,0.7897594594594595,1.135135135135135,0.05405405405405406,75.97297297297297,0.0,0.0,0.0,0.0,0.0,91613.72972972973,12.756756756756756,2.7027027027027026,51.91891891891892
Trent Alexander-Arnold,DEF,Liverpool,4.7405405405405405,0.2702702702702703,0.5405405405405406,21.216216216216218,0.2702702702702703,31.572972972972973,285.0,0.17321540540540542,0.20073972972972973,0.032659459459459465,0.7354081081081081,1.0810810810810811,0.05405405405405406,76.54054054054055,0.0,0.0,0.0,0.0,0.0,2774851.891891892,6.513513513513513,4.108108108108108,73.67567567567568
Tyrick Mitchell,DEF,Crystal Palace,1.9945945945945944,0.05405405405405406,0.1891891891891892,12.567567567567568,0.21621621621621623,6.324324324324325,170.0,0.014225405405405405,0.020138918918918922,0.01402162162162162,0.8103135135135136,1.054054054054054,0.0,75.64864864864865,0.0,0.0,0.02702702702702703,0.0,0.0,86768.91891891892,3.6486486486486487,2.4594594594594597,44.432432432432435
Tyrone Mings,DEF,Aston Villa,3.4864864864864864,0.08108108108108109,0.4594594594594595,16.54054054054054,0.32432432432432434,2.3675675675675674,39.0,0.010947837837837837,0.0358127027027027,0.025405405405405403,0.7540702702702703,1.054054054054054,0.02702702702702703,82.70270270270271,0.02702702702702703,0.0,0.0,0.0,0.0,651195.972972973,3.27027027027027,3.4864864864864864,44.054054054054056
Vicente Guaita,GK,Crystal Palace,2.6378378378378375,0.0,0.2702702702702703,13.08108108108108,0.16216216216216217,0.0,152.0,0.00024324324324324328,0.00024324324324324328,0.0,0.5534459459459459,0.918918918918919,0.0,65.67567567567568,0.0,0.0,0.0,2.2972972972972974,0.0,221420.8108108108,0.0,2.675675675675676,44.54054054054054
Victor Kristiansen,DEF,Leicester,0.9,0.058823529411764705,0.0,6.529411764705882,0.0,7.017647058823529,709.0,0.03529411764705882,0.042352941176470586,0.007058823529411765,1.0517647058823532,1.2352941176470589,0.0,52.411764705882355,0.0,0.0,0.0,0.0,0.0,2356.5882352941176,0.8235294117647058,0.9411764705882353,45.0
Virgil van Dijk,DEF,Liverpool,3.77027027027027,0.02702702702702703,0.35135135135135137,17.18918918918919,0.2972972972972973,3.27027027027027,280.0,0.01842216216216216,0.06459513513513514,0.04617297297297297,0.6004297297297297,0.972972972972973,0.08108108108108109,76.62162162162163,0.0,0.0,0.0,0.0,0.0,1353486.2972972973,10.513513513513514,3.4324324324324325,65.05405405405405
Vitalii Mykolenko,DEF,Everton,1.9189189189189189,0.02702702702702703,0.10810810810810811,12.135135135135135,0.1891891891891892,7.994594594594595,194.0,0.012306216216216217,0.015833243243243242,0.004878378378378378,0.8194972972972974,1.2432432432432432,0.0,71.70270270270271,0.0,0.0,0.0,0.0,0.0,75404.1081081081,3.189189189189189,2.027027027027027,43.45945945945946
Vitaly Janelt,MID,Brentford,2.264864864864865,0.02702702702702703,0.13513513513513514,9.621621621621621,0.1891891891891892,6.651351351351352,86.0,0.022276486486486488,0.05521162162162162,0.03293513513513513,0.4214621621621622,0.7567567567567568,0.08108108108108109,57.054054054054056,0.0,0.0,0.0,0.0,0.0,14095.351351351352,6.027027027027027,2.2432432432432434,55.0
Vladimir Coufal,DEF,West Ham,1.4081081081081082,0.05405405405405406,0.05405405405405406,8.35135135135135,0.10810810810810811,8.932432432432432,463.0,0.03374972972972973,0.038919999999999996,0.00517027027027027,0.5744810810810811,0.8918918918918919,0.0,55.270270270270274,0.0,0.0,0.0,0.0,0.0,94249.13513513513,1.4594594594594594,1.5405405405405406,41.810810810810814
Weston McKennie,MID,Leeds,1.7555555555555555,0.05555555555555555,0.0,7.5,0.05555555555555555,11.205555555555556,720.0,0.030000000000000002,0.06055555555555556,0.037222222222222226,1.5272222222222223,1.8333333333333333,0.0,76.38888888888889,0.0,0.0,0.0,0.0,0.0,3910.1111111111113,4.5,1.6666666666666667,47.72222222222222
Wilfried Gnonto,FWD,Leeds,1.715625,0.125,0.1875,5.59375,0.125,10.109375,619.0,0.0521425,0.10856437499999999,0.056109375,0.749159375,0.84375,0.0625,42.0,0.0,0.0,0.0,0.0,0.0,83577.0625,7.90625,1.6875,49.375
Wilfried Zaha,MID,Crystal Palace,1.956756756756757,0.05405405405405406,0.16216216216216217,5.837837837837838,0.13513513513513514,10.4,160.0,0.03859702702702703,0.0967591891891892,0.06843243243243244,0.4997351351351352,0.918918918918919,0.1891891891891892,61.86486486486486,0.0,0.0,0.0,0.0,0.05405405405405406,1238257.0,22.91891891891892,2.5675675675675675,72.62162162162163
William Saliba,DEF,Arsenal,3.478378378378378,0.02702702702702703,0.3783783783783784,15.432432432432432,0.32432432432432434,2.724324324324324,26.0,0.004855675675675675,0.020079999999999997,0.015224324324324325,0.41753243243243243,0.6756756756756757,0.05405405405405406,65.27027027027027,0.02702702702702703,0.0,0.0,0.0,0.0,2804016.0,3.081081081081081,3.1621621621621623,50.648648648648646
Willian Borges da Silva,MID,Fulham,3.225,0.1875,0.34375,13.03125,0.28125,19.78125,614.0,0.063856875,0.12055375,0.056384375,0.75663125,0.625,0.15625,63.65625,0.0,0.0,0.0,0.0,0.0,29046.59375,13.5,3.46875,55.0
Wout Faes,DEF,Leicester,1.59375,0.0625,0.09375,16.0625,0.21875,3.6125,612.0,0.0156884375,0.0328103125,0.017746875000000002,1.27574375,1.5625,0.0,84.25,0.0625,0.0,0.03125,0.0,0.0,18348.96875,2.90625,2.125,43.3125
Wout Weghorst,FWD,Man Utd,1.575,0.05,0.0,2.9,0.2,8.61,701.0,0.058457999999999996,0.144443,0.08898500000000001,0.724415,0.55,0.0,38.85,0.0,0.0,0.0,0.0,0.0,56572.05,6.9,1.15,56.75
Youri Tielemans,MID,Leicester,1.727027027027027,0.05405405405405406,0.13513513513513514,11.675675675675675,0.16216216216216217,12.386486486486486,259.0,0.019306216216216216,0.055765675675675676,0.036459459459459456,0.6854648648648649,1.2972972972972974,0.08108108108108109,60.83783783783784,0.0,0.0,0.0,0.0,0.02702702702702703,153806.97297297296,5.135135135135135,2.1621621621621623,62.2972972972973
